FULL_NAME,PLAYER_ID,SEASON_ID,RANK_PG_EFF,EFF_CHANGE,TARGET,TEAM_ABBREVIATION,PLAYER_AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POSITION
Marvin Williams,101107,2008-09,71,-41,FALSE,ATL,23,61,34.3,4.7,10.2,0.458,0.9,2.5,0.355,3.6,4.5,0.806,1.8,4.5,6.3,1.3,0.9,0.6,1.1,2.1,13.9,SF
Marvin Williams,101107,2011-12,93,-70,FALSE,ATL,26,57,26.3,3.6,8.2,0.432,1,2.6,0.389,2,2.6,0.788,1.3,3.8,5.2,1.2,0.8,0.3,0.7,1.5,10.2,SF
Marvin Williams,101107,2012-13,163,23,FALSE,UTA,27,73,23.7,2.7,6.4,0.423,0.7,2.3,0.325,1.1,1.4,0.778,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,7.2,SF
Marvin Williams,101107,2013-14,140,-9,FALSE,UTA,28,66,25.4,3.5,8,0.439,1.3,3.5,0.359,0.9,1.1,0.781,1.2,3.8,5.1,1.2,0.8,0.5,0.8,2.3,9.1,SF
Marvin Williams,101107,2014-15,149,81,FALSE,CHA,29,78,26.1,2.7,6.3,0.424,1.2,3.4,0.358,0.8,1.1,0.713,0.7,4.2,4.9,1.3,0.9,0.5,0.8,1.9,7.4,SF
Marvin Williams,101107,2015-16,68,-21,FALSE,CHA,30,81,28.9,4.2,9.2,0.452,1.9,4.7,0.402,1.5,1.8,0.833,1.6,4.9,6.4,1.4,0.7,1,0.8,1.6,11.7,SF
Marvin Williams,101107,2016-17,89,-37,FALSE,CHA,31,76,30.2,3.9,9.3,0.422,1.6,4.7,0.35,1.7,2,0.873,1.2,5.4,6.6,1.4,0.8,0.7,0.8,1.8,11.2,SF
Marvin Williams,101107,2017-18,126,5,FALSE,CHA,32,78,25.7,3.3,7.2,0.458,1.6,3.9,0.413,1.3,1.6,0.829,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5,9.5,SF
Marvin Williams,101107,2018-19,121,-92,TRUE,CHA,33,75,28.4,3.7,8.7,0.422,1.9,5.1,0.366,0.9,1.1,0.767,1,4.4,5.4,1.2,0.9,0.8,0.6,2.1,10.1,SF
Chris Paul,101108,2005-06,20,-6,FALSE,NOK,21,78,36,5.2,12.1,0.43,0.6,2.3,0.282,5.1,6,0.847,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1,PG
Chris Paul,101108,2006-07,26,23,FALSE,NOK,22,64,36.8,6,13.6,0.437,0.8,2.2,0.35,4.6,5.6,0.818,0.8,3.5,4.4,8.9,1.8,0,2.5,2.4,17.3,PG
Chris Paul,101108,2007-08,3,1,FALSE,NOH,23,80,37.6,7.9,16.1,0.488,1.2,3.1,0.369,4.2,4.9,0.851,0.8,3.2,4,11.6,2.7,0.1,2.5,2.3,21.1,PG
Chris Paul,101108,2010-11,12,7,FALSE,NOH,26,80,36,5.4,11.6,0.463,0.9,2.3,0.388,4.2,4.8,0.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9,PG
Chris Paul,101108,2011-12,5,-2,FALSE,LAC,27,60,36.3,7.1,14.8,0.478,1.3,3.6,0.371,4.3,5,0.861,0.7,2.9,3.6,9.1,2.5,0.1,2.1,2.3,19.8,PG
Chris Paul,101108,2012-13,7,2,FALSE,LAC,28,70,33.4,5.9,12.2,0.481,1.1,3.3,0.328,4.1,4.6,0.885,0.8,3,3.7,9.7,2.4,0.1,2.3,2,16.9,PG
Chris Paul,101108,2013-14,5,0,FALSE,LAC,29,62,35,6.5,14,0.467,1.3,3.4,0.368,4.8,5.6,0.855,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,19.1,PG
Chris Paul,101108,2014-15,5,-3,FALSE,LAC,30,82,34.8,6.9,14.3,0.485,1.7,4.3,0.398,3.5,3.9,0.9,0.6,4,4.6,10.2,1.9,0.2,2.3,2.5,19.1,PG
Chris Paul,101108,2015-16,8,-8,TRUE,LAC,31,74,32.7,7,15.1,0.462,1.6,4.4,0.371,4,4.4,0.896,0.5,3.7,4.2,10,2.1,0.2,2.6,2.5,19.5,PG
Chris Paul,101108,2018-19,36,8,FALSE,HOU,34,58,32,5.2,12.4,0.419,2.2,6.1,0.358,3,3.5,0.862,0.6,3.9,4.6,8.2,2,0.3,2.6,2.5,15.6,PG
Chris Paul,101108,2019-20,28,2,FALSE,OKC,35,70,31.5,6.2,12.7,0.489,1.6,4.3,0.365,3.6,4,0.907,0.4,4.6,5,6.7,1.6,0.2,2.3,2.3,17.6,PG
Chris Paul,101108,2020-21,26,8,FALSE,PHX,36,70,31.4,6.3,12.6,0.499,1.5,3.7,0.395,2.4,2.6,0.934,0.4,4.1,4.5,8.9,1.4,0.3,2.2,2.4,16.4,PG
Raymond Felton,101109,2005-06,94,19,FALSE,CHA,22,80,30.1,4.3,11,0.391,1.2,3.4,0.358,2,2.8,0.725,1,2.4,3.3,5.6,1.3,0.1,2.3,2.3,11.9,PG
Raymond Felton,101109,2006-07,75,-5,FALSE,CHA,23,78,36.3,5,13.1,0.384,1.3,4,0.33,2.6,3.3,0.797,0.7,2.8,3.4,7,1.5,0.1,2.9,2.3,14,PG
Raymond Felton,101109,2007-08,80,6,FALSE,CHA,24,79,37.6,5.2,12.6,0.413,0.7,2.5,0.28,3.3,4.1,0.8,0.5,2.5,3,7.4,1.2,0.2,2.7,2.3,14.4,PG
Raymond Felton,101109,2008-09,74,-3,FALSE,CHA,25,82,37.6,5.4,13.2,0.408,0.7,2.5,0.285,2.7,3.3,0.805,0.7,3.1,3.8,6.7,1.5,0.4,2.8,2.3,14.2,PG
Raymond Felton,101109,2009-10,77,32,FALSE,CHA,26,80,33,4.9,10.6,0.459,0.8,2,0.385,1.7,2.2,0.763,0.7,2.9,3.6,5.6,1.5,0.3,2.1,2.2,12.1,PG
Raymond Felton,101109,2010-11,45,-40,FALSE,TOT,27,75,36.5,5.7,13.4,0.425,1.5,4.4,0.353,2.6,3.2,0.805,0.6,2.9,3.6,8.3,1.7,0.1,2.9,2,15.5,PG
Raymond Felton,101109,2011-12,85,4,FALSE,POR,28,60,31.8,4.4,10.7,0.407,1,3.4,0.305,1.7,2.1,0.806,0.5,2,2.5,6.5,1.3,0.2,2.8,2,11.4,PG
Raymond Felton,101109,2012-13,81,-46,FALSE,NYK,29,68,34,5.5,13,0.427,1.4,3.8,0.36,1.5,1.9,0.789,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,13.9,PG
Raymond Felton,101109,2015-16,146,-59,TRUE,DAL,32,80,27.4,3.5,8.5,0.406,0.8,2.7,0.282,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,PG
Raymond Felton,101109,2016-17,205,-14,FALSE,LAC,33,80,21.2,2.8,6.4,0.43,0.6,1.8,0.319,0.6,0.8,0.781,0.4,2.3,2.7,2.4,0.8,0.3,1,1.6,6.7,PG
Channing Frye,101112,2006-07,135,-32,FALSE,NYK,24,72,26.4,4.1,9.6,0.433,0,0.3,0.167,1.2,1.5,0.787,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3,9.5,PF
Channing Frye,101112,2009-10,94,13,FALSE,PHX,27,81,27,3.9,8.7,0.451,2.1,4.8,0.439,1.2,1.5,0.81,0.8,4.5,5.3,1.4,0.8,0.9,0.9,3.2,11.2,PF
Channing Frye,101112,2010-11,81,3,FALSE,PHX,28,77,33,4.6,10.8,0.432,2.2,5.7,0.39,1.2,1.4,0.832,0.8,5.8,6.7,1.2,0.6,1,0.9,3.5,12.7,PF
Channing Frye,101112,2011-12,78,-40,FALSE,PHX,29,64,26.1,4,9.6,0.416,1.4,4.1,0.346,1.1,1.3,0.89,1.1,4.8,5.9,1.4,0.7,1.1,1,2.8,10.5,PF
Channing Frye,101112,2013-14,118,-73,TRUE,PHX,31,82,28.2,4.1,9.5,0.432,2,5.3,0.37,1,1.2,0.821,0.9,4.2,5.1,1.2,0.7,0.8,1.1,3,11.1,PF
Channing Frye,101112,2014-15,191,-18,FALSE,ORL,32,75,24.9,2.5,6.5,0.392,1.8,4.6,0.393,0.4,0.5,0.886,0.4,3.5,3.9,1.3,0.6,0.5,1,2.5,7.3,PF
Channing Frye,101112,2015-16,209,50,FALSE,TOT,33,70,17.1,2.2,5,0.438,1.3,3.4,0.387,0.4,0.5,0.857,0.5,2.8,3.3,1,0.4,0.4,0.6,1.8,6.1,PF
Deron Williams,101114,2005-06,110,69,FALSE,UTA,22,80,28.8,4.2,10.1,0.421,1.1,2.7,0.416,1.2,1.7,0.704,0.4,2,2.4,4.5,0.8,0.2,1.8,2.9,10.8,PG
Deron Williams,101114,2006-07,41,21,FALSE,UTA,23,80,36.9,6.2,13.5,0.456,1,3.2,0.322,2.8,3.7,0.767,0.5,2.8,3.3,9.3,1,0.2,3.1,3.2,16.2,PG
Deron Williams,101114,2007-08,20,7,FALSE,UTA,24,82,37.3,6.9,13.6,0.507,1,2.6,0.395,4,5,0.803,0.4,2.5,3,10.5,1.1,0.3,3.4,2.4,18.8,PG
Deron Williams,101114,2008-09,13,-2,FALSE,UTA,25,68,36.8,6.8,14.5,0.471,1,3.3,0.31,4.8,5.6,0.849,0.4,2.5,2.9,10.7,1.1,0.3,3.4,2,19.4,PG
Deron Williams,101114,2009-10,15,1,FALSE,UTA,26,76,36.9,6.5,13.9,0.469,1.3,3.4,0.371,4.4,5.5,0.801,0.7,3.3,4,10.5,1.3,0.2,3.3,2.7,18.7,PG
Deron Williams,101114,2010-11,14,-12,FALSE,TOT,27,65,37.9,6.6,15,0.439,1.6,4.9,0.331,5.4,6.3,0.845,0.6,3.4,4,10.3,1.2,0.2,3.5,2.9,20.1,PG
Deron Williams,101114,2011-12,26,-1,FALSE,NJN,28,55,36.3,7.1,17.5,0.407,2.1,6.2,0.336,4.7,5.5,0.843,0.4,2.9,3.3,8.7,1.2,0.4,4,2.2,21,PG
Deron Williams,101114,2012-13,27,-35,FALSE,BKN,29,78,36.4,6.3,14.4,0.44,2.2,5.7,0.378,4.1,4.7,0.859,0.4,2.6,3,7.7,1,0.4,2.8,2.5,18.9,PG
Deron Williams,101114,2013-14,62,-11,FALSE,BKN,30,64,32.2,5,11.2,0.45,1.5,4.2,0.366,2.7,3.4,0.801,0.2,2.4,2.6,6.1,1.5,0.2,2.2,2.3,14.3,PG
Deron Williams,101114,2014-15,73,-5,FALSE,BKN,31,68,31.1,4.4,11.3,0.387,1.3,3.5,0.367,3,3.5,0.834,0.4,3.1,3.5,6.6,0.9,0.3,2.3,2.3,13,PG
Deron Williams,101114,2015-16,78,-47,TRUE,DAL,32,65,32.4,4.9,11.9,0.414,1.5,4.3,0.344,2.8,3.2,0.869,0.3,2.6,2.9,5.8,0.9,0.2,2.3,2.4,14.1,PG
Gerald Green,101123,2013-14,100,-90,FALSE,PHX,28,82,28.4,5.5,12.3,0.445,2.5,6.2,0.4,2.4,2.8,0.848,0.6,2.8,3.4,1.5,0.9,0.5,1.8,2.7,15.8,SG
Gerald Green,101123,2014-15,190,-40,TRUE,PHX,29,74,19.5,4.4,10.5,0.416,1.9,5.2,0.354,1.3,1.6,0.825,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2,11.9,SG
Gerald Green,101123,2018-19,223,73,FALSE,HOU,33,73,20.2,3.2,7.9,0.4,2.1,6,0.354,0.8,0.9,0.838,0.4,2.1,2.5,0.5,0.5,0.4,0.8,1.7,9.2,SG
Jarrett Jack,101127,2005-06,156,69,FALSE,POR,22,79,20.2,2.4,5.4,0.442,0.3,1,0.263,1.6,2,0.8,0.2,1.8,2,2.8,0.5,0,1.3,1.7,6.7,PG
Jarrett Jack,101127,2006-07,87,-52,FALSE,POR,23,79,33.6,4.1,8.9,0.454,0.8,2.3,0.35,3.1,3.5,0.871,0.2,2.4,2.6,5.3,1.1,0.1,2.4,2.6,12,PG
Jarrett Jack,101127,2007-08,139,38,FALSE,POR,24,82,27.2,3.3,7.6,0.431,0.8,2.3,0.342,2.6,3,0.867,0.4,2.5,2.9,3.8,0.7,0,2.2,1.6,9.9,PG
Jarrett Jack,101127,2008-09,101,3,FALSE,IND,25,82,33.1,4.7,10.4,0.453,1,2.7,0.353,2.7,3.2,0.852,0.5,2.8,3.4,4.1,1.1,0.2,2.2,2.2,13.1,PG
Jarrett Jack,101127,2009-10,98,-64,FALSE,TOR,26,82,27.4,3.9,8.2,0.481,1,2.4,0.412,2.5,2.9,0.842,0.4,2.3,2.7,5,0.7,0.1,2,1.8,11.4,PG
Jarrett Jack,101127,2012-13,78,-74,TRUE,GSW,29,79,29.7,4.9,10.8,0.452,1,2.6,0.404,2.1,2.5,0.843,0.3,2.8,3.1,5.6,0.8,0.1,2,1.7,12.9,PG
Jarrett Jack,101127,2013-14,152,45,FALSE,CLE,30,80,28.2,3.6,8.7,0.41,0.8,2.3,0.341,1.6,1.9,0.839,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5,PG
Jarrett Jack,101127,2017-18,147,-8,FALSE,NYK,34,62,25,3,7.1,0.427,0.4,1.4,0.291,1,1.2,0.84,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,7.5,PG
Ian Mahinmi,101133,2011-12,154,-29,FALSE,DAL,25,61,18.7,2.1,3.9,0.546,0,0,0,1.5,2.4,0.639,1.8,3,4.7,0.2,0.6,0.5,0.8,2.9,5.8,C
Ian Mahinmi,101133,2012-13,183,-49,FALSE,IND,26,80,16.5,1.9,4.1,0.453,0,0,0,1.3,2.1,0.608,1.4,2.5,3.9,0.3,0.5,0.8,1.2,2.5,5,C
Ian Mahinmi,101133,2013-14,232,36,TRUE,IND,27,77,16.2,1.2,2.5,0.481,0,0,0,1.2,1.9,0.621,1.4,1.9,3.3,0.3,0.5,0.9,0.8,2.7,3.5,C
Ian Mahinmi,101133,2014-15,196,120,FALSE,IND,28,61,18.8,1.9,3.5,0.552,0,0,0,0.5,1.7,0.304,1.7,4.1,5.8,0.5,0.5,0.8,1,2.8,4.3,C
David Lee,101135,2007-08,66,55,FALSE,NYK,25,81,29.1,4.2,7.6,0.552,0,0,0,2.4,2.9,0.819,3,6,8.9,1.2,0.7,0.4,1.2,2.6,10.8,PF
David Lee,101135,2008-09,11,8,FALSE,NYK,26,81,34.9,6.4,11.7,0.549,0,0,0,3.1,4.1,0.755,3.2,8.6,11.7,2.1,1,0.3,1.9,3.2,16,PF
David Lee,101135,2009-10,3,-17,FALSE,NYK,27,81,37.3,8.5,15.5,0.545,0,0.1,0,3.3,4.1,0.812,2.8,8.9,11.7,3.6,1,0.5,2.3,3.2,20.2,PF
David Lee,101135,2010-11,20,9,FALSE,GSW,28,73,36.1,6.8,13.4,0.507,0,0,0.333,2.9,3.7,0.787,3,6.8,9.8,3.2,1,0.4,2.3,2.9,16.5,PF
David Lee,101135,2011-12,11,6,FALSE,GSW,29,57,37.2,8.1,16.2,0.503,0,0.1,0,3.8,4.9,0.782,3,6.6,9.6,2.8,0.9,0.4,2.6,3.1,20.1,PF
David Lee,101135,2012-13,5,-14,TRUE,GSW,30,79,36.8,7.6,14.7,0.519,0,0.1,0,3.2,4.1,0.797,2.8,8.5,11.2,3.5,0.8,0.3,2.6,3.1,18.5,PF
CJ Miles,101139,2014-15,150,-21,FALSE,IND,28,70,26.3,4.7,11.8,0.398,2.2,6.4,0.345,1.9,2.3,0.807,0.3,2.8,3.1,1.1,0.9,0.4,1,1.9,13.5,SF
CJ Miles,101139,2015-16,171,8,FALSE,IND,29,64,22.9,4,9.9,0.409,2.2,6,0.367,1.5,1.9,0.75,0.4,2.3,2.7,1,0.8,0.5,1.1,2.2,11.8,SF
CJ Miles,101139,2016-17,163,-44,TRUE,IND,30,76,23.4,3.7,8.5,0.434,2.2,5.4,0.413,1.1,1.2,0.903,0.4,2.6,3,0.6,0.6,0.3,0.5,2,10.7,SF
Ersan Ilyasova,101141,2011-12,42,-21,FALSE,MIL,25,60,27.6,4.9,10,0.492,0.9,1.9,0.455,2.4,3.1,0.781,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2,13,PF
Ersan Ilyasova,101141,2014-15,118,-10,FALSE,MIL,28,58,22.7,4.5,9.6,0.472,1.3,3.3,0.389,1.2,1.8,0.645,1.4,3.4,4.8,1,0.6,0.3,0.8,2.6,11.5,PF
Ersan Ilyasova,101141,2015-16,128,32,FALSE,TOT,29,74,25.4,3.8,8.9,0.424,1.3,3.5,0.371,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1,2.3,10.4,PF
Ersan Ilyasova,101141,2016-17,96,-5,FALSE,TOT,30,82,26.1,4.7,10.9,0.431,1.7,4.9,0.353,2,2.5,0.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1,PF
Ersan Ilyasova,101141,2017-18,101,-96,TRUE,TOT,31,69,25.1,4,8.9,0.452,1.3,3.7,0.36,1.5,2,0.778,1.7,4.2,5.9,1.3,0.9,0.4,1,2.3,10.9,PF
Ersan Ilyasova,101141,2018-19,197,10,FALSE,MIL,32,67,18.4,2.5,5.7,0.438,0.9,2.4,0.363,0.9,1.1,0.824,1.4,3.1,4.5,0.8,0.5,0.3,0.7,2.6,6.8,PF
Lou Williams,101150,2007-08,142,-3,FALSE,PHI,21,80,23.3,4,9.4,0.424,0.7,1.9,0.359,2.8,3.6,0.783,0.5,1.6,2.1,3.2,1,0.2,1.6,1.6,11.5,SG
Lou Williams,101150,2010-11,119,36,FALSE,PHI,24,75,23.3,4.3,10.6,0.406,1.2,3.4,0.348,3.9,4.7,0.823,0.4,1.6,2,3.4,0.6,0.2,1.4,1.7,13.7,SG
Lou Williams,101150,2013-14,157,42,FALSE,ATL,27,60,24.1,3.3,8.2,0.4,1.3,3.9,0.342,2.5,3,0.849,0.2,1.9,2.1,3.5,0.8,0.1,1.5,1.1,10.4,SG
Lou Williams,101150,2014-15,115,9,FALSE,TOR,28,80,25.2,4.7,11.6,0.404,1.9,5.6,0.34,4.3,4.9,0.861,0.3,1.6,1.9,2.1,1.1,0.1,1.3,1.3,15.5,SG
Lou Williams,101150,2015-16,106,24,FALSE,LAL,29,67,28.5,4.2,10.3,0.408,1.6,4.8,0.344,5.3,6.3,0.83,0.5,2.1,2.5,2.5,0.9,0.3,1.6,1.6,15.3,SG
Lou Williams,101150,2016-17,82,48,FALSE,TOT,30,81,24.6,5.3,12.3,0.429,2,5.5,0.365,5,5.6,0.88,0.3,2.2,2.5,3,1,0.2,2,1.1,17.5,SG
Lou Williams,101150,2017-18,34,-29,FALSE,LAC,31,79,32.8,7.4,16.9,0.435,2.4,6.6,0.359,5.5,6.2,0.88,0.5,2,2.5,5.3,1.1,0.2,3,1.3,22.6,SG
Lou Williams,101150,2018-19,63,-13,FALSE,LAC,32,75,26.6,6.5,15.2,0.425,1.4,3.9,0.361,5.7,6.5,0.876,0.5,2.4,3,5.4,0.8,0.1,2.4,1.1,20,SG
Lou Williams,101150,2019-20,76,-85,TRUE,LAC,33,65,28.7,6,14.4,0.418,1.7,4.8,0.352,4.5,5.2,0.861,0.5,2.6,3.1,5.6,0.7,0.2,2.8,1.2,18.2,SG
Marcin Gortat,101162,2009-10,183,114,FALSE,ORL,26,81,13.4,1.5,2.8,0.533,0,0,0,0.6,0.9,0.68,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6,C
Marcin Gortat,101162,2010-11,69,53,FALSE,TOT,27,80,25.4,4.2,7.5,0.561,0,0.1,0.25,1.8,2.4,0.725,1.9,6,7.9,0.9,0.5,1.1,1,2.4,10.2,C
Marcin Gortat,101162,2013-14,29,-8,FALSE,WAS,30,81,32.8,5.6,10.4,0.542,0,0,1,1.9,2.8,0.686,2.5,7,9.5,1.7,0.5,1.5,1.6,2.5,13.2,C
Marcin Gortat,101162,2014-15,37,5,FALSE,WAS,31,82,29.9,5.4,9.5,0.566,0,0,0,1.5,2.1,0.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2,C
Marcin Gortat,101162,2015-16,32,-14,FALSE,WAS,32,75,30.1,5.8,10.2,0.567,0,0,0,1.9,2.8,0.705,3,6.9,9.9,1.4,0.6,1.3,1.6,2.6,13.5,C
Marcin Gortat,101162,2016-17,46,-39,TRUE,WAS,33,82,31.2,4.8,8.2,0.579,0,0,0,1.3,1.9,0.648,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8,C
Jose Calderon,101181,2006-07,115,54,FALSE,TOR,25,77,21,3.4,6.6,0.521,0.3,1,0.333,1.5,1.9,0.818,0.3,1.5,1.7,5,0.8,0.1,1.4,1.8,8.7,PG
Jose Calderon,101181,2007-08,61,26,FALSE,TOR,26,82,30.3,4.5,8.6,0.519,1,2.2,0.429,1.3,1.5,0.908,0.4,2.5,2.9,8.3,1.1,0.1,1.5,1.6,11.2,PG
Jose Calderon,101181,2010-11,65,18,FALSE,TOR,29,68,30.9,3.9,8.8,0.44,0.8,2.3,0.365,1.3,1.5,0.854,0.4,2.5,3,8.9,1.2,0.1,2.2,2.1,9.8,PG
Jose Calderon,101181,2011-12,47,-21,FALSE,TOR,30,53,33.9,4.1,9,0.457,1.1,3,0.371,1.1,1.3,0.882,0.4,2.7,3,8.8,0.9,0.1,2,1.8,10.5,PG
Jose Calderon,101181,2012-13,68,-32,TRUE,TOT,31,73,29.6,4.3,8.7,0.491,1.8,3.9,0.461,1,1.1,0.9,0.3,2.1,2.4,7.1,0.8,0.1,1.7,1.4,11.3,PG
Chuck Hayes,101236,2006-07,120,-45,FALSE,HOU,24,78,22,2.5,4.3,0.573,0,0,0,0.7,1.1,0.618,2.6,4.1,6.7,0.6,0.9,0.2,0.8,3.6,5.6,C
Chuck Hayes,101236,2007-08,165,-33,FALSE,HOU,25,79,19.9,1.4,2.8,0.511,0,0,0,0.1,0.3,0.458,1.7,3.7,5.4,1.2,1.1,0.5,0.8,2.7,3,C
Chuck Hayes,101236,2008-09,198,58,FALSE,HOU,26,71,12.1,0.6,1.6,0.372,0,0.1,0,0.1,0.3,0.368,1,2.5,3.5,0.6,0.5,0.3,0.4,1.9,1.3,C
Chuck Hayes,101236,2009-10,140,74,FALSE,HOU,27,82,21.6,2,4,0.489,0,0,0,0.4,0.8,0.545,1.8,3.8,5.7,1.7,0.9,0.5,0.9,2.7,4.4,C
Chuck Hayes,101236,2012-13,181,-67,TRUE,SAC,30,74,16.3,1.1,2.6,0.442,0,0,0,0.4,0.6,0.625,1.5,2.5,4,1.5,0.4,0.2,0.6,1.5,2.7,C
LaMarcus Aldridge,200746,2007-08,53,20,FALSE,POR,22,76,34.9,7.4,15.3,0.484,0,0.1,0.143,3,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8,PF
LaMarcus Aldridge,200746,2008-09,33,-2,FALSE,POR,23,81,37.1,7.4,15.3,0.484,0.1,0.3,0.25,3.2,4.1,0.781,2.9,4.6,7.5,1.9,1,1,1.5,2.6,18.1,PF
LaMarcus Aldridge,200746,2009-10,35,22,FALSE,POR,24,78,37.5,7.4,15,0.495,0.1,0.2,0.313,2.9,3.9,0.757,2.5,5.6,8,2.1,0.9,0.6,1.3,3,17.9,PF
LaMarcus Aldridge,200746,2010-11,13,3,FALSE,POR,25,81,39.6,8.7,17.5,0.5,0,0.3,0.174,4.3,5.5,0.791,3.4,5.3,8.8,2.1,1,1.2,1.9,2.7,21.8,PF
LaMarcus Aldridge,200746,2011-12,10,0,FALSE,POR,26,55,36.3,8.8,17.1,0.512,0,0.2,0.182,4.1,5,0.814,2.7,5.3,8,2.4,0.9,0.8,2,2.8,21.7,PF
LaMarcus Aldridge,200746,2012-13,10,0,FALSE,POR,27,74,37.7,8.6,17.8,0.484,0,0.2,0.143,3.8,4.7,0.81,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1,PF
LaMarcus Aldridge,200746,2013-14,10,1,FALSE,POR,28,69,36.2,9.4,20.6,0.458,0,0.2,0.2,4.3,5.2,0.822,2.4,8.7,11.1,2.6,0.9,1,1.8,2.1,23.2,PF
LaMarcus Aldridge,200746,2014-15,9,-18,TRUE,POR,29,71,35.4,9.3,19.9,0.466,0.5,1.5,0.352,4.3,5.1,0.845,2.5,7.7,10.2,1.7,0.7,1,1.7,1.8,23.4,PF
LaMarcus Aldridge,200746,2015-16,27,-18,FALSE,SAS,30,74,30.6,7.2,14.1,0.513,0,0.2,0,3.5,4.1,0.858,2.4,6.2,8.5,1.5,0.5,1.1,1.3,2,18,PF
LaMarcus Aldridge,200746,2016-17,45,33,FALSE,SAS,31,72,32.4,6.9,14.6,0.477,0.3,0.8,0.411,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,PF
LaMarcus Aldridge,200746,2017-18,12,-6,FALSE,SAS,32,75,33.4,9.2,18,0.51,0.4,1.2,0.293,4.5,5.3,0.837,3.3,5.2,8.5,2,0.6,1.2,1.5,2.1,23.1,PF
LaMarcus Aldridge,200746,2018-19,18,-12,FALSE,SAS,33,81,33.2,8.4,16.3,0.519,0.1,0.5,0.238,4.3,5.1,0.847,3.1,6.1,9.2,2.4,0.5,1.3,1.8,2.2,21.3,PF
Randy Foye,200751,2008-09,94,-61,FALSE,MIN,25,70,35.6,5.7,14,0.407,1.6,4.4,0.36,3.3,3.9,0.846,0.5,2.6,3.1,4.3,1,0.4,2.1,2.9,16.3,SG
Randy Foye,200751,2011-12,138,-22,FALSE,LAC,28,65,25.9,3.9,9.9,0.398,2,5.1,0.386,1.1,1.3,0.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2,11,SG
Randy Foye,200751,2012-13,160,46,FALSE,UTA,29,82,27.4,3.6,9,0.397,2.2,5.3,0.41,1.4,1.8,0.819,0.2,1.3,1.5,2,0.8,0.3,1.1,2.3,10.8,SG
Randy Foye,200751,2015-16,251,3,TRUE,TOT,32,81,20.3,2.1,6,0.351,0.9,3.1,0.3,0.8,0.9,0.824,0.3,1.6,1.9,2,0.5,0.4,1.1,1.6,5.9,SG
Rudy Gay,200752,2006-07,130,76,FALSE,MEM,20,78,27,4.1,9.7,0.422,0.7,1.8,0.364,1.9,2.7,0.727,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8,SF
Rudy Gay,200752,2007-08,54,-9,FALSE,MEM,21,81,37,7.7,16.7,0.461,1.7,4.8,0.346,3.1,3.9,0.785,1.7,4.4,6.2,2,1.4,1,2.3,2.8,20.1,SF
Rudy Gay,200752,2008-09,63,15,FALSE,MEM,22,79,37.3,7.2,16,0.453,1.1,3.1,0.351,3.3,4.4,0.767,1.4,4.2,5.5,1.7,1.2,0.7,2.6,2.8,18.9,SF
Rudy Gay,200752,2009-10,48,19,FALSE,MEM,23,80,39.7,7.5,16.1,0.466,0.8,2.5,0.327,3.8,5,0.752,1.4,4.5,5.9,1.9,1.5,0.8,2.1,2.5,19.6,SF
Rudy Gay,200752,2010-11,29,-9,FALSE,MEM,24,54,39.8,7.6,16.1,0.471,1.1,2.7,0.396,3.6,4.5,0.805,1.5,4.7,6.2,2.8,1.7,1.1,2.5,2.4,19.8,SF
Rudy Gay,200752,2011-12,38,-18,FALSE,MEM,25,65,37.3,7.5,16.4,0.455,0.8,2.7,0.312,3.2,4,0.791,2,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19,SF
Rudy Gay,200752,2012-13,56,19,FALSE,TOT,26,75,35.8,6.9,16.7,0.416,1.1,3.5,0.323,3.2,3.9,0.814,1.3,4.8,6.1,2.7,1.5,0.7,2.6,2.4,18.2,SF
